Date,Open,High,Low,Close,Adj Close,Volume
1993-01-12,11.472275,11.920411,11.412524,11.651530,5.920046,20359762
1993-01-13,11.711281,11.711281,11.352772,11.412524,5.798613,13423527
1993-01-14,11.561902,11.830784,11.412524,11.651530,5.920046,17935971
1993-01-15,11.532027,11.711281,11.412524,11.532027,5.859324,14113469
1993-01-18,11.681405,11.980163,11.621654,11.830784,6.011123,12449492
1993-01-19,12.010038,12.159417,11.293021,11.561902,5.874506,21084013
1993-01-20,11.532027,11.532027,11.143642,11.203394,5.692350,14051127
1993-01-21,11.233270,11.233270,10.964388,11.083891,5.631632,15225158
1993-01-22,11.113767,11.651530,11.113767,11.621654,5.904863,14311372
1993-01-25,11.651530,11.771033,11.352772,11.681405,5.935222,12780028
1993-01-26,12.637428,12.727055,11.651530,11.711281,5.950402,32653610
1993-01-27,11.741157,11.950287,11.532027,11.860660,6.026303,13839417
1993-01-28,11.950287,12.159417,11.890535,12.010038,6.102200,12952409
1993-01-29,12.189293,12.338671,12.159417,12.308795,6.253996,12474596
1993-02-01,12.428298,12.577677,12.428298,12.577677,6.390610,12717268
1993-02-02,12.488050,12.667304,12.428298,12.458174,6.329892,11026514
1993-02-03,12.547801,12.607553,12.159417,12.219168,6.208457,13378758
1993-02-04,12.189293,12.398423,12.129541,12.278920,6.305415,9924866
1993-02-05,12.368547,12.577677,12.338671,12.428298,6.382124,13164956
1993-02-08,12.488050,12.697180,12.458174,12.637428,6.489515,10805180
1993-02-09,12.667304,13.025813,12.637428,12.756931,6.550883,14981649
1993-02-10,12.816683,12.876434,12.338671,12.488050,6.412807,15072442
1993-02-11,12.398423,12.398423,12.069790,12.219168,6.274733,12943622
1993-02-12,12.219168,12.338671,12.069790,12.129541,6.228707,6729127
1993-02-16,12.069790,12.159417,11.651530,11.950287,6.136658,12486730
1993-02-17,12.010038,12.129541,11.890535,12.069790,6.198022,8401472
1993-02-18,12.189293,12.249044,11.890535,12.069790,6.198022,8715690
1993-02-19,12.099665,12.129541,11.950287,12.069790,6.198022,8009850
1993-02-22,12.069790,12.278920,12.069790,12.249044,6.290076,7891861
1993-02-23,12.308795,12.368547,12.129541,12.219168,6.274733,7066358
1993-02-24,12.219168,12.428298,12.189293,12.398423,6.366786,7788516
1993-02-25,12.368547,12.876434,12.338671,12.846558,6.596906,11054546
1993-02-26,12.906310,13.115440,12.756931,12.995937,6.673615,12680867
1993-03-01,13.085564,13.234943,13.025813,13.085564,6.719638,10979653
1993-03-02,13.055688,13.055688,12.846558,12.966061,6.658276,7469277
1993-03-03,12.995937,13.264818,12.816683,13.205067,6.781009,11371694
1993-03-04,13.205067,13.205067,13.025813,13.115440,6.734984,7197317
1993-03-05,13.234943,13.354446,13.085564,13.205067,6.781009,11151615
1993-03-08,13.264818,13.444073,13.205067,13.414197,6.888397,14043178
1993-03-09,13.414197,13.563576,13.384321,13.533700,6.949766,10173396
1993-03-10,13.593451,13.653203,13.145315,13.354446,6.857718,15156122
1993-03-11,13.354446,13.354446,13.085564,13.115440,6.734984,9458350
1993-03-12,12.906310,13.324570,12.816683,13.294694,6.827033,10157497
1993-03-15,13.414197,13.444073,13.145315,13.145315,6.750326,5052180
1993-03-16,13.175191,13.234943,13.115440,13.175191,6.765661,4787333
1993-03-17,13.145315,13.294694,12.936185,13.025813,6.688956,5739611
1993-03-18,13.055688,13.085564,12.966061,13.055688,6.704296,5840446
1993-03-19,13.025813,13.025813,12.816683,12.846558,6.596906,9339943
1993-03-22,12.786807,12.846558,12.607553,12.816683,6.581565,7040835
1993-03-23,12.756931,12.966061,12.637428,12.966061,6.658276,6934143
1993-03-24,12.756931,12.846558,12.159417,12.219168,6.274733,14960310
1993-03-25,12.129541,12.159417,11.980163,12.069790,6.198022,11736538
1993-03-26,12.099665,12.338671,12.099665,12.278920,6.305415,10045366
1993-03-29,12.428298,12.607553,12.338671,12.368547,6.351441,8609835
1993-03-30,12.428298,12.428298,11.920411,11.950287,6.136658,10671292
1993-03-31,12.010038,12.308795,11.980163,12.159417,6.244048,10850367
1993-04-01,12.308795,12.458174,12.278920,12.398423,6.366786,8023238
1993-04-02,12.428298,12.697180,12.368547,12.577677,6.458833,11754111
1993-04-05,12.577677,12.667304,12.338671,12.577677,6.458833,7121586
1993-04-06,12.577677,12.577677,12.368547,12.428298,6.382124,5901532
1993-04-07,12.249044,12.488050,12.159417,12.488050,6.412807,5174353
1993-04-08,12.488050,12.517925,12.010038,12.010038,6.167342,5044230
1993-04-12,12.129541,12.398423,12.099665,12.189293,6.259390,5854671
1993-04-13,12.189293,12.219168,11.771033,11.800908,6.059950,9681358
1993-04-14,11.741157,11.860660,11.591778,11.711281,6.013925,11555790
1993-04-15,11.711281,11.771033,11.591778,11.651530,5.983241,6539174
1993-04-16,11.711281,11.741157,11.591778,11.711281,6.013925,8827822
1993-04-19,12.010038,12.099665,11.681405,11.771033,6.044608,7319908
1993-04-20,11.920411,12.099665,11.651530,12.099665,6.213368,12341963
1993-04-21,11.950287,12.010038,11.741157,11.741157,6.029265,9132835
1993-04-22,11.681405,11.711281,11.502151,11.591778,5.952557,8998110
1993-04-23,11.502151,11.561902,11.322897,11.412524,5.860511,9023214
1993-04-26,11.502151,11.771033,11.442400,11.561902,5.937219,8368837
1993-04-27,11.561902,11.651530,11.442400,11.561902,5.937219,6163032
1993-04-28,11.651530,12.129541,11.621654,11.920411,6.121320,13500094
1993-04-29,11.920411,11.980163,11.561902,11.681405,5.998582,6581850
1993-04-30,11.681405,11.800908,11.621654,11.621654,5.967900,5571414
1993-05-03,11.741157,11.800908,11.591778,11.771033,6.044608,5531666
1993-05-04,11.860660,11.920411,11.771033,11.771033,6.044608,5745469
1993-05-05,11.711281,11.830784,11.681405,11.800908,6.059950,5660952
1993-05-06,11.591778,11.621654,11.472275,11.532027,5.987355,4819968
1993-05-07,11.502151,11.621654,11.412524,11.621654,6.033891,5907390
1993-05-10,11.681405,11.741157,11.561902,11.681405,6.064912,7159242
1993-05-11,11.681405,11.681405,11.561902,11.681405,6.064912,4711602
1993-05-12,11.532027,11.621654,11.442400,11.472275,5.956333,5485224
1993-05-13,11.352772,11.412524,11.263145,11.352772,5.894288,5486061
1993-05-14,11.352772,11.502151,11.322897,11.442400,5.940821,5076866
1993-05-17,11.442400,11.532027,11.352772,11.382648,5.909801,3533806
1993-05-18,11.412524,11.711281,11.412524,11.711281,6.080424,11137390
1993-05-19,11.741157,11.980163,11.561902,11.860660,6.157983,12623128
1993-05-20,11.800908,11.830784,11.651530,11.771033,6.111447,5911155
1993-05-21,11.651530,11.771033,11.532027,11.561902,6.002869,6465535
1993-05-24,11.621654,11.920411,11.591778,11.890535,6.173493,7426600
1993-05-25,11.920411,12.159417,11.920411,12.039914,6.251044,12304307
1993-05-26,12.069790,12.607553,12.069790,12.607553,6.545764,16971978
1993-05-27,12.727055,12.906310,12.637428,12.727055,6.607809,16803781
1993-05-28,12.697180,12.697180,12.428298,12.607553,6.545764,9480107
1993-06-01,12.727055,12.756931,12.398423,12.428298,6.452696,8153361
1993-06-02,12.368547,12.906310,12.368547,12.876434,6.685360,10388872
1993-06-03,12.906310,12.995937,12.786807,12.876434,6.685360,10974214
1993-06-04,12.906310,12.995937,12.816683,12.906310,6.700877,7860481
1993-06-07,12.906310,12.906310,12.488050,12.488050,6.483717,7074307
1993-06-08,12.488050,12.547801,12.338671,12.488050,6.483717,6129142
1993-06-09,12.667304,12.756931,12.577677,12.637428,6.561275,5096949
1993-06-10,12.607553,12.607553,12.308795,12.547801,6.514738,6297757
1993-06-11,12.637428,12.667304,12.517925,12.547801,6.514738,5607815
1993-06-14,12.488050,12.547801,12.398423,12.428298,6.452696,4914945
1993-06-15,12.398423,12.398423,11.890535,11.920411,6.189005,12664131
1993-06-16,11.830784,12.039914,11.681405,12.039914,6.251044,11017309
1993-06-17,11.980163,12.010038,11.800908,11.860660,6.157983,5451334
1993-06-18,11.860660,11.860660,11.681405,11.800908,6.126957,8683055
1993-06-21,11.980163,11.980163,11.711281,11.771033,6.111447,5193181
1993-06-22,11.741157,11.860660,11.741157,11.771033,6.111447,4476043
1993-06-23,11.771033,11.800908,11.591778,11.621654,6.033891,6282276
1993-06-24,11.621654,11.741157,11.621654,11.651530,6.049401,4617462
1993-06-25,11.711281,11.890535,11.711281,11.890535,6.173493,5758439
1993-06-28,11.920411,12.129541,11.890535,12.039914,6.251044,5851324
1993-06-29,12.039914,12.069790,11.651530,11.800908,6.126957,6015755
1993-06-30,11.830784,11.920411,11.741157,11.800908,6.126957,4126679
1993-07-01,11.860660,11.890535,11.741157,11.771033,6.111447,3745935
1993-07-02,11.591778,11.621654,11.412524,11.532027,5.987355,10185948
1993-07-06,11.472275,11.502151,11.203394,11.203394,5.816730,7646260
1993-07-07,11.203394,11.233270,11.083891,11.143642,5.785707,6186462
1993-07-08,11.203394,11.382648,11.083891,11.143642,5.785707,7591450
1993-07-09,11.173518,11.233270,11.083891,11.143642,5.785707,4931262
1993-07-12,11.203394,11.532027,11.173518,11.502151,5.971848,5265982
1993-07-13,11.502151,11.591778,11.293021,11.382648,5.909801,4520394
1993-07-14,11.352772,11.442400,11.263145,11.322897,5.878780,3879405
1993-07-15,11.322897,11.442400,11.263145,11.352772,5.894288,4738798
1993-07-16,11.352772,11.352772,10.874761,10.904637,5.661623,11051618
1993-07-19,10.904637,10.994264,10.366874,10.426625,5.413438,18754780
1993-07-20,10.426625,10.456501,9.948614,10.247371,5.320371,19197447
1993-07-21,10.307122,10.486377,10.277247,10.426625,5.413438,8057129
1993-07-22,10.456501,10.695507,10.277247,10.366874,5.382419,10764595
1993-07-23,10.426625,10.426625,10.038241,10.097992,5.242817,10435733
1993-07-26,10.008365,10.277247,9.829111,10.127868,5.258326,16412995
1993-07-27,10.725382,10.964388,10.635755,10.904637,5.661623,26193095
1993-07-28,10.994264,11.083891,10.486377,10.516252,5.459974,17642673
1993-07-29,10.516252,10.635755,10.366874,10.486377,5.444465,10606022
1993-07-30,10.426625,10.635755,10.426625,10.635755,5.522017,7866338
1993-08-02,10.605880,10.695507,10.486377,10.486377,5.444465,5598610
1993-08-03,10.516252,10.546128,10.307122,10.366874,5.382419,5241297
1993-08-04,10.366874,10.605880,10.336998,10.605880,5.506505,5574343
1993-08-05,10.546128,10.695507,10.396750,10.456501,5.459709,5167240
1993-08-06,10.426625,10.456501,10.307122,10.366874,5.412914,4688590
1993-08-09,10.366874,10.456501,10.247371,10.307122,5.381711,5622041
1993-08-10,10.307122,10.366874,10.247371,10.336998,5.397314,4680641
1993-08-11,10.396750,10.396750,10.038241,10.097992,5.272521,7344175
1993-08-12,10.157744,10.157744,9.858987,9.978489,5.210120,8714854
1993-08-13,10.038241,10.038241,9.918738,9.948614,5.194522,4661394
1993-08-16,9.948614,9.978489,9.709608,9.799235,5.116528,8055874
1993-08-17,9.799235,10.277247,9.799235,10.277247,5.366114,8447496
1993-08-18,10.366874,10.396750,10.127868,10.217495,5.334915,8177628
1993-08-19,10.307122,10.336998,10.217495,10.277247,5.366114,6545031
1993-08-20,10.277247,10.336998,10.187620,10.307122,5.381711,7096482
1993-08-23,10.307122,10.695507,10.277247,10.605880,5.537704,11014380
1993-08-24,10.635755,10.665631,10.426625,10.486377,5.475309,6371395
1993-08-25,10.516252,10.546128,10.396750,10.516252,5.490907,5527901
1993-08-26,10.546128,10.695507,10.426625,10.516252,5.490907,7755462
1993-08-27,10.486377,10.546128,10.426625,10.546128,5.506506,4076890
1993-08-30,10.546128,10.695507,10.546128,10.665631,5.568903,6516998
1993-08-31,10.695507,10.964388,10.695507,10.934512,5.709297,10307702
1993-09-01,10.934512,11.083891,10.904637,10.964388,5.724896,8321558
1993-09-02,10.994264,11.083891,10.934512,10.994264,5.740492,4962642
1993-09-03,11.054015,11.083891,10.904637,10.934512,5.709297,4301152
1993-09-07,11.024140,11.054015,10.815010,10.874761,5.678100,5545474
1993-09-08,10.815010,10.844885,10.456501,10.605880,5.537704,9849136
1993-09-09,10.576004,10.665631,10.546128,10.605880,5.537704,7367187
1993-09-10,10.665631,10.665631,10.396750,10.456501,5.459709,9057105
1993-09-13,10.486377,10.605880,10.396750,10.486377,5.475309,5686474
1993-09-14,10.486377,10.486377,10.366874,10.396750,5.428511,4558886
1993-09-15,10.396750,10.486377,10.336998,10.426625,5.444110,8080559
1993-09-16,10.396750,10.516252,10.366874,10.396750,5.428511,3299084
1993-09-17,10.336998,10.366874,10.217495,10.366874,5.412914,13356583
1993-09-20,10.336998,10.366874,10.097992,10.097992,5.272521,5564720
1993-09-21,10.157744,10.187620,10.008365,10.068117,5.256923,7760483
1993-09-22,10.097992,10.157744,9.948614,10.008365,5.225720,7150874
1993-09-23,10.038241,10.127868,9.978489,10.008365,5.225720,8043740
1993-09-24,10.008365,10.038241,9.918738,9.978489,5.210120,5460957
1993-09-27,9.978489,10.008365,9.918738,9.978489,5.210120,6711973
1993-09-28,9.978489,10.187620,9.948614,9.978489,5.210120,9932398
1993-09-29,9.978489,10.068117,9.858987,9.948614,5.194522,9188901
1993-09-30,9.948614,10.068117,9.888862,10.038241,5.241323,6127050
1993-10-01,10.068117,10.486377,10.068117,10.486377,5.475309,13962426
1993-10-04,10.576004,10.695507,10.456501,10.576004,5.522105,10102268
1993-10-05,10.605880,10.635755,10.336998,10.456501,5.459709,6544613
1993-10-06,10.396750,10.605880,10.336998,10.516252,5.490907,6872220
1993-10-07,10.516252,10.546128,10.426625,10.516252,5.490907,4376046
1993-10-08,10.605880,10.605880,10.366874,10.576004,5.522105,6724106
1993-10-11,10.576004,10.605880,10.486377,10.546128,5.506506,2238022
1993-10-12,10.546128,10.605880,10.456501,10.456501,5.459709,5597774
1993-10-13,10.396750,10.486377,10.307122,10.307122,5.381711,4621646
1993-10-14,10.307122,10.336998,10.157744,10.187620,5.319315,7022844
1993-10-15,10.277247,10.725382,10.247371,10.635755,5.553305,13478338
1993-10-18,10.635755,10.785134,10.486377,10.516252,5.490907,8653349
1993-10-19,10.516252,10.665631,10.247371,10.366874,5.412914,8166750
1993-10-20,10.366874,10.426625,10.247371,10.426625,5.444110,5453007
1993-10-21,10.426625,10.815010,10.396750,10.755258,5.615698,10368370
1993-10-22,10.844885,10.934512,10.605880,10.635755,5.553305,11377133
1993-10-25,10.486377,10.755258,10.456501,10.725382,5.600103,9276765
1993-10-26,10.934512,11.054015,10.605880,11.054015,5.771692,18208350
1993-10-27,11.083891,11.143642,10.934512,10.994264,5.740492,18348095
1993-10-28,10.934512,11.083891,10.904637,10.934512,5.709297,11139900
1993-10-29,10.994264,11.143642,10.964388,10.994264,5.740492,7998134
1993-11-01,10.994264,11.472275,10.934512,11.412524,5.958884,16581610
1993-11-02,11.711281,12.219168,11.591778,12.159417,6.348861,42710690
1993-11-03,12.189293,12.219168,11.980163,12.129541,6.333263,21858890
1993-11-04,12.010038,12.069790,11.800908,11.890535,6.239205,12649487
1993-11-05,11.890535,11.980163,11.800908,11.920411,6.254881,13805526
1993-11-08,12.010038,12.129541,11.950287,12.010038,6.301910,7869686
1993-11-09,12.069790,12.099665,11.711281,11.741157,6.160823,10534475
1993-11-10,11.830784,11.980163,11.711281,11.920411,6.254881,8605233
1993-11-11,12.010038,12.517925,11.980163,12.428298,6.521382,15411346
1993-11-12,12.488050,12.547801,12.308795,12.338671,6.474350,13377085
1993-11-15,12.338671,12.338671,12.159417,12.189293,6.395970,6081026
1993-11-16,12.219168,12.667304,12.129541,12.607553,6.615436,14180413
1993-11-17,12.786807,12.966061,12.398423,12.398423,6.505704,18328849
1993-11-18,12.488050,12.697180,12.458174,12.607553,6.615436,10188458
1993-11-19,12.488050,12.577677,12.308795,12.398423,6.505704,9755833
1993-11-22,12.398423,12.547801,12.338671,12.428298,6.521382,10858735
1993-11-23,12.517925,12.727055,12.398423,12.697180,6.662467,8649165
1993-11-24,12.906310,13.205067,12.846558,13.175191,6.913284,17505856
1993-11-26,13.264818,13.384321,13.175191,13.324570,6.991669,5066824
1993-11-29,13.384321,13.414197,12.995937,12.995937,6.819232,10409374
1993-11-30,13.025813,13.175191,12.846558,12.876434,6.756526,8270931
1993-12-01,13.085564,13.085564,12.697180,12.697180,6.662467,9980095
1993-12-02,12.727055,12.936185,12.727055,12.846558,6.740849,7806507
1993-12-03,12.906310,12.906310,12.697180,12.786807,6.709494,7362585
1993-12-06,12.667304,12.995937,12.607553,12.846558,6.740849,7350033
1993-12-07,12.936185,12.966061,12.727055,12.846558,6.740849,6488966
1993-12-08,12.876434,12.936185,12.756931,12.876434,6.756526,4188184
1993-12-09,12.876434,12.936185,12.727055,12.816683,6.725173,5924544
1993-12-10,12.906310,13.264818,12.876434,13.205067,6.928968,16139362
1993-12-13,13.354446,13.802581,13.234943,13.712954,7.195465,20422522
1993-12-14,13.683078,13.712954,13.384321,13.414197,7.038702,10190132
1993-12-15,13.414197,13.772706,13.294694,13.593451,7.132755,9565879
1993-12-16,13.683078,13.772706,13.653203,13.742830,7.211143,12354515
1993-12-17,13.802581,14.310468,13.802581,14.280593,7.493316,24124107
1993-12-20,14.161090,14.190966,13.922084,13.951960,7.320878,11863732
1993-12-21,13.922084,14.131214,13.892208,14.011711,7.352228,9507303
1993-12-22,14.041587,14.161090,13.981836,14.161090,7.430613,6402775
1993-12-23,14.161090,14.190966,13.981836,14.011711,7.352228,5536687
1993-12-27,14.011711,14.161090,13.862333,14.131214,7.414935,5906553
1993-12-28,14.071463,14.190966,13.922084,13.951960,7.320878,5344642
1993-12-29,13.981836,14.041587,13.892208,13.892208,7.289523,4522486
1993-12-30,13.862333,13.951960,13.593451,13.623327,7.148435,6957155
1993-12-31,13.533700,13.712954,13.473948,13.503824,7.085726,8028678
1994-01-03,13.593451,13.802581,13.593451,13.772706,7.226819,5986467
1994-01-04,13.892208,14.131214,13.862333,14.101338,7.399258,7727011
1994-01-05,14.101338,14.310468,13.981836,14.220841,7.461959,10752880
1994-01-06,14.340344,14.340344,13.981836,13.981836,7.336552,9957083
1994-01-07,13.981836,14.190966,13.862333,14.071463,7.383583,6102782
1994-01-10,14.071463,14.220841,13.981836,14.161090,7.430613,7259240
1994-01-11,14.131214,14.190966,13.981836,14.011711,7.352228,7073470
1994-01-12,14.041587,14.071463,13.892208,13.892208,7.289523,6288970
1994-01-13,13.922084,14.101338,13.922084,14.041587,7.367903,7548773
1994-01-14,14.041587,14.220841,13.951960,14.011711,7.352228,6635824
1994-01-17,13.981836,13.981836,13.653203,13.742830,7.211143,6393570
1994-01-18,13.712954,13.712954,13.473948,13.653203,7.164108,9438686
1994-01-19,13.563576,13.623327,13.324570,13.384321,7.023027,8198548
1994-01-20,13.354446,13.354446,13.175191,13.205067,6.928968,9533244
1994-01-21,13.175191,13.294694,13.085564,13.205067,6.928968,13290894
1994-01-24,13.324570,14.041587,13.324570,14.011711,7.352228,17653551
1994-01-25,14.071463,14.190966,13.234943,13.922084,7.305197,42486428
1994-01-26,14.041587,14.041587,13.384321,13.473948,7.070053,17110886
1994-01-27,13.533700,13.742830,13.503824,13.653203,7.164108,9268397
1994-01-28,13.892208,13.892208,13.742830,13.802581,7.242495,6459678
1994-01-31,13.832457,13.832457,13.503824,13.503824,7.085726,8754602
1994-02-01,13.593451,13.712954,13.503824,13.503824,7.085726,7775546
1994-02-02,13.503824,13.503824,13.264818,13.473948,7.070053,9008989
1994-02-03,13.444073,13.593451,13.324570,13.324570,6.991669,7379739
1994-02-04,13.264818,13.294694,12.428298,12.428298,6.550758,14894622
1994-02-07,12.517925,13.055688,12.488050,12.966061,6.834200,17233059
1994-02-08,13.085564,13.085564,12.756931,12.816683,6.755466,8404819
1994-02-09,12.876434,12.966061,12.697180,12.697180,6.692478,8280554
1994-02-10,12.756931,12.816683,12.607553,12.637428,6.660984,6550470
1994-02-11,12.547801,12.756931,12.428298,12.727055,6.708222,8307332
1994-02-14,12.756931,13.055688,12.756931,12.906310,6.802710,7839561
1994-02-15,12.995937,13.055688,12.906310,13.025813,6.865695,7227442
1994-02-16,13.205067,13.205067,13.025813,13.055688,6.881443,6258009
1994-02-17,13.115440,13.145315,12.547801,12.607553,6.645237,9582197
1994-02-18,12.577677,12.637428,12.458174,12.577677,6.629489,11207681
1994-02-22,12.577677,12.876434,12.577677,12.816683,6.755466,5342550
1994-02-23,12.846558,12.966061,12.727055,12.786807,6.739717,5000717
1994-02-24,12.727055,12.756931,12.577677,12.637428,6.660984,6915734
1994-02-25,12.756931,12.756931,12.577677,12.637428,6.660984,4442153
1994-02-28,12.697180,12.727055,12.577677,12.637428,6.660984,4019569
1994-03-01,12.637428,12.876434,12.547801,12.816683,6.755466,8514022
1994-03-02,12.607553,12.786807,12.458174,12.667304,6.676732,11389266
1994-03-03,12.637428,12.756931,12.577677,12.577677,6.629489,6763436
1994-03-04,12.727055,12.727055,12.517925,12.577677,6.629489,7203593
1994-03-07,12.667304,12.667304,12.458174,12.488050,6.582249,7463001
1994-03-08,12.458174,13.115440,12.278920,13.085564,6.897188,19432588
1994-03-09,13.145315,13.324570,13.085564,13.234943,6.975924,15648578
1994-03-10,13.264818,13.444073,13.175191,13.384321,7.054657,12667060
1994-03-11,13.414197,13.444073,13.205067,13.354446,7.038914,7063847
1994-03-14,13.414197,13.832457,13.354446,13.742830,7.243627,12200544
1994-03-15,13.802581,13.951960,13.712954,13.712954,7.227875,10261260
1994-03-16,13.772706,13.922084,13.653203,13.922084,7.338106,7880146
1994-03-17,13.922084,13.922084,13.742830,13.832457,7.290864,7924914
1994-03-18,13.832457,13.922084,13.563576,13.653203,7.196377,13623941
1994-03-21,13.593451,14.071463,13.563576,14.011711,7.385346,11300984
1994-03-22,13.862333,14.011711,13.802581,13.922084,7.338106,7737471
1994-03-23,13.623327,13.832457,13.533700,13.683078,7.212128,11141574
1994-03-24,13.593451,13.653203,13.384321,13.473948,7.101902,8539126
1994-03-25,13.503824,13.503824,12.816683,12.906310,6.802710,12482964
1994-03-28,12.995937,13.055688,12.547801,12.816683,6.755466,14043596
1994-03-29,12.816683,12.995937,12.547801,12.577677,6.629489,13241105
1994-03-30,12.547801,13.145315,12.547801,12.786807,6.739717,17290380
1994-03-31,12.906310,13.055688,12.428298,13.055688,6.881443,14478314
1994-04-04,12.667304,12.786807,12.488050,12.667304,6.676732,11568760
1994-04-05,12.786807,12.936185,12.667304,12.756931,6.723976,9786794
1994-04-06,12.786807,12.798010,12.607553,12.697180,6.692478,8075120
1994-04-07,12.727055,12.727055,12.488050,12.697180,6.692478,7426182
1994-04-08,12.637428,12.697180,12.517925,12.547801,6.613744,5477274
1994-04-11,12.577677,12.756931,12.488050,12.667304,6.676732,5448823
1994-04-12,12.846558,12.876434,12.547801,12.637428,6.660984,7900229
1994-04-13,12.637428,12.756931,12.398423,12.517925,6.597993,14627682
1994-04-14,12.547801,12.876434,12.547801,12.876434,6.786963,10995552
1994-04-15,12.876434,13.025813,12.577677,12.667304,6.676732,11041576
1994-04-18,12.637428,12.936185,12.607553,12.756931,6.723976,13054080
1994-04-19,12.786807,12.846558,12.278920,12.756931,6.723976,8761296
1994-04-20,12.727055,12.786807,12.368547,12.488050,6.582249,9237017
1994-04-21,13.145315,14.011711,12.906310,13.951960,7.353851,36643890
1994-04-22,13.951960,14.220841,13.862333,14.041587,7.401092,23683532
1994-04-25,13.981836,14.161090,13.922084,14.161090,7.464081,12812663
1994-04-26,14.071463,14.161090,13.981836,13.981836,7.369600,9276765
1994-04-28,13.832457,13.922084,13.563576,13.653203,7.196377,9612740
1994-04-29,13.712954,13.832457,13.593451,13.742830,7.243627,7985582
1994-05-02,13.742830,13.951960,13.593451,13.862333,7.306612,6729964
1994-05-03,13.892208,14.011711,13.832457,13.951960,7.353851,5759694
1994-05-04,13.922084,13.922084,13.742830,13.802581,7.275117,6277255
1994-05-05,13.712954,13.742830,13.593451,13.653203,7.227666,4355962
1994-05-06,13.503824,13.653203,13.444073,13.503824,7.148591,8281391
1994-05-09,13.503824,13.832457,13.503824,13.623327,7.211850,7865920
1994-05-10,13.772706,13.922084,13.712954,13.862333,7.338381,8307750
1994-05-11,13.862333,13.922084,13.623327,13.683078,7.243484,6471393
1994-05-12,13.772706,13.802581,13.623327,13.683078,7.243484,3860158
1994-05-13,13.742830,13.832457,13.683078,13.742830,7.275122,4604492
1994-05-16,13.772706,14.011711,13.712954,13.981836,7.401641,6686450
1994-05-17,14.011711,14.698853,14.011711,14.639101,7.749578,22580630
1994-05-18,14.728728,14.788480,14.459847,14.519598,7.686317,20060606
1994-05-19,14.549474,14.848231,14.459847,14.668977,7.765397,15781630
1994-05-20,14.668977,14.907983,14.579350,14.848231,7.860288,15648578
1994-05-23,14.848231,14.937859,14.668977,14.758604,7.812848,8678034
1994-05-24,14.818356,15.146989,14.788480,15.087237,7.986815,11718547
1994-05-25,15.057361,15.326243,14.937859,15.206740,8.050076,15390426
1994-05-26,15.117113,15.326243,14.937859,15.296367,8.097524,9602280
1994-05-27,15.266491,15.326243,15.206740,15.206740,8.050076,5696934
1994-05-31,15.176864,15.236616,14.997610,15.057361,7.970994,6293154
1994-06-01,15.057361,15.206740,14.937859,15.176864,8.034259,7069286
1994-06-02,15.146989,15.176864,14.788480,14.818356,7.844477,10377994
1994-06-03,14.758604,14.788480,14.519598,14.579350,7.717949,9963778
1994-06-06,14.639101,15.176864,14.609226,14.967734,7.923547,9808133
1994-06-07,14.997610,15.117113,14.967734,14.967734,7.923547,5853834
1994-06-08,15.027486,15.057361,14.698853,14.728728,7.797031,6909876
1994-06-09,14.698853,14.848231,14.698853,14.818356,7.844477,4550937
1994-06-10,14.878107,15.027486,14.878107,14.967734,7.923547,5543382
1994-06-13,14.907983,15.326243,14.878107,15.236616,8.065890,9056268
1994-06-14,15.266491,15.535373,15.266491,15.535373,8.224044,11625662
1994-06-15,15.415870,15.475621,15.176864,15.236616,8.065890,7486431
1994-06-16,15.117113,15.176864,15.027486,15.027486,7.955178,5993998
1994-06-17,14.967734,15.087237,14.878107,14.907983,7.891920,12694674
1994-06-20,14.788480,14.878107,14.728728,14.728728,7.797031,6523693
1994-06-21,14.758604,14.848231,14.429971,14.579350,7.717949,10365023
1994-06-22,14.668977,14.848231,14.609226,14.818356,7.844477,5552168
1994-06-23,14.788480,14.878107,14.549474,14.549474,7.702135,4829591
1994-06-24,14.519598,14.579350,14.220841,14.310468,7.575609,9478015
1994-06-27,14.101338,14.728728,13.892208,14.698853,7.781212,16217184
1994-06-28,14.698853,14.788480,14.340344,14.609226,7.733767,7265098
1994-06-29,14.549474,14.698853,14.370220,14.429971,7.638870,9502282
1994-06-30,14.429971,14.459847,14.011711,14.041587,7.433272,11436964
1994-07-01,14.101338,14.131214,13.563576,13.623327,7.211850,15974930
1994-07-05,13.623327,13.832457,13.444073,13.444073,7.116962,11673360
1994-07-06,13.503824,13.623327,13.473948,13.623327,7.211850,8113194
1994-07-07,13.712954,13.712954,13.533700,13.563576,7.180220,7187694
1994-07-08,13.503824,13.832457,13.503824,13.533700,7.164410,9687634
1994-07-11,13.593451,13.653203,13.234943,13.294694,7.037883,11292198
1994-07-12,13.324570,13.414197,13.115440,13.354446,7.069516,12525641
1994-07-13,13.384321,13.563576,13.354446,13.563576,7.180220,10381341
1994-07-14,13.742830,13.981836,13.683078,13.922084,7.370012,12563297
1994-07-15,13.802581,13.832457,13.563576,13.593451,7.196039,10369207
1994-07-18,13.683078,13.772706,13.533700,13.593451,7.196039,6927030
1994-07-19,13.563576,13.593451,13.294694,13.294694,7.037883,7603165
1994-07-20,13.324570,13.444073,13.025813,13.354446,7.069516,13344031
1994-07-21,14.101338,14.967734,13.862333,14.907983,7.891920,36846396
1994-07-22,14.878107,14.937859,14.609226,14.668977,7.765397,15540213
1994-07-25,14.668977,14.907983,14.657774,14.878107,7.876105,9799765
